dr5rms,2.90217876348998
dr5rvd,2.91622799886825
dr72mc,2.92614034770108
dr5rth,2.92757156897089
dr5rv6,2.93077441204354
dr5rvu,2.93478987891764
dr72hy,2.93867627829606
dr5rt4,2.93888599323583
dr5rke,2.93997217747946
dr5rtq,2.9440645112626
dr5rt5,2.94579743585516
dr5rw1,2.96616045292734
dr5rvk,2.96720548363989
dr5rt6,2.96848393845406
dr5rku,2.98530994920853
dr5rs5,2.99022358054598
dr5rmm,2.99792821586837
dr5rt2,3.00271028029584
dr5rs8,3.00448863504624
dr72qq,3.00527778207497
dr5rmt,3.00742990220244
dr5rm4,3.02261363690239
dr5ryn,3.02435306786531
dr5rsk,3.0257173970162
dr5ren,3.0272932291255
dr5rs7,3.02918003799703
dr5rmj,3.04627617523833
dr72jy,3.04823369225588
dr5rse,3.10240249836443
dr5ryp,3.10273033477199
dr5rm7,3.103868316905
dr5rym,3.10537824939593
dr72jv,3.10775810903196
dr5rkd,3.1110676117374
dr5rsb,3.1204432110549
dr5rsg,3.12084780724608
dr5rks,3.12448141156767
dr5rme,3.13513422894898
dr5rkx,3.14251421470457
dr5rkk,3.14298390081617
dr5rvv,3.14532998845913
dr5rtp,3.15055177427226
dr5rkc,3.15632411162461
dr5rtn,3.16137240217516
dr72m2,3.16795218672575
dr5rk7,3.17656818803178
dr5rve,3.17891063303447
dr5rmx,3.18177605661272
dr72mw,3.18961325720035
dr5rmq,3.21016394130589
dr5rv9,3.2166666677854
dr5rkm,3.21966326843985
dr5ry1,3.22372705973144
dr5rk6,3.22380540399938
dr5rsc,3.22527608024014
dr5rtk,3.22928956573119
dr5rk1,3.23214592189876
dr5rsu,3.23233009840111
dr5rkq,3.24202797449825
dr5rtb,3.24981042606783
dr5rtm,3.2608002656125
dr5rte,3.26560553866455
dr5rmu,3.28919642950807
dr5rkf,3.31838129966674
dr5rvc,3.32509774212344
dr5rmk,3.3259566759805
dr5rkh,3.33111814446826
dr5rk9,3.33307189333673
dr72w1,3.33351852662034
dr5ryb,3.3569191894447
dr5rwz,3.35736376954042
dr5rtj,3.35944728042691
dr5ry6,3.35967404279
dr5rkt,3.36325911409998
dr5ry7,3.36510558991421
dr72jp,3.36962911520043
dr5rgg,3.38293295399437
dr5rkw,3.38604243795876
dr72ju,3.3934464853539
dr72md,3.39611112119423
dr5rqn,3.400179851693
dr72mt,3.40832529574722
dr5rm5,3.41282791510296
dr5rmw,3.42054944711945
dr5rtd,3.42802675786857
dr5rk8,3.43006211889457
dr5ry2,3.43387643338073
dr72m8,3.43435607081505
dr5res,3.43497831832677
dr5rvb,3.45713298508193
dr5rmg,3.46096296310425
dr5rvz,3.48830291293018
dr72ms,3.49254531290902
dr5rmc,3.51533335674377
dr5ryj,3.51948363235999
dr5ry0,3.53380540554588
dr5reg,3.53431089600796
dr5rjn,3.53974790372612
dr5rkj,3.54768417092462
dr72m3,3.55691365363911
dr72m0,3.56279917180338
dr5rxs,3.56597482825413
dr72nn,3.57148760901995
dr5ry8,3.58099835865663
dr5rvy,3.58555203459828
dr72nh,3.5901869275024
dr5rkr,3.59510483262349
dr5rht,3.60028340673519
dr72np,3.6006043827632
dr5rw0,3.60970586965628
dr5rqj,3.61096002228558
dr5rv8,3.64639345209618
dr5rtf,3.65110874211769
dr5rm1,3.66230985113013
dr5ryu,3.68450381730046
dr72r3,3.68767855861889
dr5rqp,3.6950000046172
dr5rkn,3.69786743477043
dr72jz,3.69946341627255
dr5rv1,3.7038325534011
dr72mb,3.7321097243593
dr5rjp,3.73786046837651
dr5rkb,3.74195489505852
dr5rhw,3.7431603752841
dr5rm0,3.78024937723417
dr5r5t,3.79022222669036
dr5rmv,3.80187133382679
dr5rk4,3.80428571435096
dr5rk5,3.81125715426036
dr5rqh,3.8546666580718
dr5rhy,3.86219356245091
dr72q5,3.87046729696688
dr5r7u,3.8724806395381
dr72my,3.87803030164555
dr5rs3,3.87938846782631
dr5rs4,3.88331250624592
dr5rhu,3.91773438127711
dr5rkp,3.92724803063617
dr5rvm,3.92959063684252
dr5rs2,3.93596426617794
dr5rhx,3.93850704454095
dr5x80,3.96162604443668
dr5rs1,3.96750281206819
dr72w0,3.98085365266108
dr5red,3.98982620305177
dr5rxp,3.99264804218277
dr5rxg,4.03551236805983
dr72mz,4.03727019266653
dr5x8k,4.07461536879468
dr5rxt,4.07879268354396
dr5rxj,4.08076922480877
dr5ree,4.11141793743085
dr5rs0,4.12309232161128
dr5rjj,4.1239189325857
dr5rhz,4.18745098499813
dr5rxn,4.19194491488439
dr5r7b,4.22725000211171
dr5rv0,4.31537382454874
dr5rzu,4.31682927336362
dr72m7,4.33636713408374
dr5rty,4.36353448373747
dr5ref,4.36688156730383
dr5rjq,4.38361112980379
dr72m6,4.39993447168001
dr5rhv,4.42167596265091
dr72me,4.44256407661097
dr72mx,4.46076922893197
dr5x86,4.4663077056981
dr5rv2,4.47645418702131
dr5rjm,4.49247620306199
dr5rwm,4.54935344411381
dr5rq7,4.567924539049
dr5rec,4.60148078050076
dr72mk,4.61466892161019
dr5rxq,4.69199999990643
dr5rz6,4.69590909020467
dr5r5w,4.72017696829496
dr5run,4.7754950517475
dr5rz2,4.81800001768962
dr5x8d,4.89842107033695
dr5rjk,5.00528737206826
dr5rz7,5.05025207770973
dr5rww,5.09042737231805
dr5rtx,5.11467480453534
dr5ryt,5.24736387801949
dr5r5z,5.32006665567557
dr5r7v,5.52204044039964
dr5rxr,5.59154204999871
dr5rtz,5.60876712072896
dr72jg,5.99845165461302
dr72jf,6.11019738351828
dr5ryv,6.1927995331064
dr5x2n,6.33111110550386
dr5x1n,6.47266544103759
dr5rwn,6.54180645672304
dr5rxu,6.56099706935175
dr5rxx,6.67272727219267
dr5x8h,6.82441180856789
dr5rwy,7.11177783895422
dr5x85,7.54031913465959
dr5r5x,7.99152002459765
dr5x35,8.0234862820271
dr5x2c,8.03290184230595
dr5ryw,9.03849534480048
dr5rz8,9.43589369859096
dr5ryy,9.45082017794527
dr5rzn,9.4524878423323
dr5x83,9.45868422318586
dr5rzj,10.1484184659283
dr5x84,10.1866031841271
dr5x2g,11.6318366742205
dr5x82,12.2501271222797
dr5x2q,12.4797560743442
dr5x2r,13.0045356427683
dr5x2s,13.8405400115053
dr5x2w,13.9437671287419
dr5x2d,14.1623260435467
dr5x2t,14.1662637551209
dr5x2f,14.1736345465134
dr5x2e,14.3816841926475
dr5x23,15.4335865552139
dr5x28,15.6585198871268
dr5x22,15.6668421211734
dr5x1p,15.8921595490426
dr5x0z,15.9600667924802
dr5x2b,16.1687941417352
dr5x0y,16.2575409145702
dr5x0x,17.0125699139589
